instance,n,v,objective,bf_optimum,lp_lb,lp_ratio,milp_value,milp_status,milp_time_ms,sound,milp_matches_bf
problems/4_1/3_1767711946895.json,1,4,PRICE,1646.200394,977.383391,0.593721,1646.200394,OPTIMAL,6,true,true
problems/4_1/4_1767711946895.json,1,4,DISTANCE,235.812599,124.095409,0.526246,235.812599,OPTIMAL,6,true,true
problems/4_1/4_1767711946895.json,1,4,PRICE,293.558881,156.347206,0.532592,293.558881,OPTIMAL,0,true,true
problems/4_1/5_1767711946895.json,1,4,DISTANCE,216.377760,184.728858,0.853733,216.377760,OPTIMAL,6,true,true
problems/4_1/5_1767711946895.json,1,4,PRICE,370.816426,258.569135,0.697297,370.816426,OPTIMAL,0,true,true
problems/4_1/6_1767711946895.json,1,4,DISTANCE,680.303360,153.951789,0.226299,680.303360,OPTIMAL,1,true,true
problems/4_1/6_1767711946895.json,1,4,PRICE,1237.361145,223.810288,0.180877,1237.361145,OPTIMAL,0,true,true
problems/4_1/7_1767711946895.json,1,4,DISTANCE,465.772241,244.901928,0.525798,465.772241,OPTIMAL,0,true,true
problems/4_1/7_1767711946895.json,1,4,PRICE,800.887750,410.089508,0.512044,800.887750,OPTIMAL,0,true,true
problems/4_1/8_1767711946895.json,1,4,DISTANCE,86.294328,86.294328,1.000000,86.294328,OPTIMAL,5,true,true
problems/4_1/8_1767711946895.json,1,4,PRICE,180.304084,174.351896,0.966988,180.304084,OPTIMAL,0,true,true
problems/4_1/9_1767711946895.json,1,4,DISTANCE,701.868200,430.000827,0.612652,701.868200,OPTIMAL,7,true,true
problems/4_1/9_1767711946895.json,1,4,PRICE,928.264219,542.094606,0.583987,928.264219,OPTIMAL,0,true,true
problems/4_2/0_1767711946895.json,2,4,DISTANCE,1289.674104,1102.201611,0.854636,1289.674104,OPTIMAL,15,true,true
problems/4_2/0_1767711946895.json,2,4,PRICE,1738.505480,1486.292486,0.854925,1738.505480,OPTIMAL,13,true,true
problems/4_2/1_1767711946895.json,2,4,DISTANCE,943.010728,823.955617,0.873750,943.010728,OPTIMAL,11,true,true
problems/4_2/1_1767711946895.json,2,4,PRICE,1131.839654,958.163899,0.846554,1131.839654,OPTIMAL,14,true,true
problems/4_2/2_1767711946895.json,2,4,DISTANCE,331.567023,141.779227,0.427604,331.567023,OPTIMAL,12,true,true
problems/4_2/2_1767711946895.json,2,4,PRICE,372.051341,164.671809,0.442605,372.051341,OPTIMAL,7,true,true
problems/4_2/3_1767711946895.json,2,4,DISTANCE,1213.220748,1021.412796,0.841902,1213.220748,OPTIMAL,7,true,true
problems/4_2/3_1767711946895.json,2,4,PRICE,1748.056901,1568.547883,0.897309,1748.056901,OPTIMAL,11,true,true
problems/4_2/4_1767711946895.json,2,4,DISTANCE,994.585978,658.058149,0.661640,994.585978,OPTIMAL,30,true,true
problems/4_2/4_1767711946895.json,2,4,PRICE,1459.367593,975.199929,0.668235,1459.367593,OPTIMAL,15,true,true
problems/4_2/5_1767711946895.json,2,4,DISTANCE,925.483389,701.684211,0.758181,925.483389,OPTIMAL,16,true,true
problems/4_2/5_1767711946895.json,2,4,PRICE,1452.559743,1097.990900,0.755901,1452.559743,OPTIMAL,8,true,true
problems/4_2/6_1767711946895.json,2,4,DISTANCE,632.396465,495.296682,0.783206,632.396465,OPTIMAL,6,true,true
problems/4_2/6_1767711946895.json,2,4,PRICE,1340.486664,951.321113,0.709683,1340.486664,OPTIMAL,8,true,true
problems/4_2/7_1767711946895.json,2,4,DISTANCE,1164.207526,1015.783813,0.872511,1164.207526,OPTIMAL,15,true,true
problems/4_2/7_1767711946895.json,2,4,PRICE,1294.094851,1196.599690,0.924662,1294.094851,OPTIMAL,6,true,true
problems/4_2/8_1767711946895.json,2,4,DISTANCE,1322.209888,958.497476,0.724921,1322.209888,OPTIMAL,24,true,true
problems/4_2/8_1767711946895.json,2,4,PRICE,2199.450562,1517.164992,0.689793,2199.450562,OPTIMAL,22,true,true
problems/4_2/9_1767711946895.json,2,4,DISTANCE,788.755011,510.839404,0.647653,788.755011,OPTIMAL,15,true,true
problems/4_2/9_1767711946895.json,2,4,PRICE,954.270317,651.359308,0.682573,954.270317,OPTIMAL,12,true,true
problems/4_3/0_1767711946895.json,3,4,DISTANCE,1536.512836,974.445360,0.634193,1536.512836,OPTIMAL,297,true,true
problems/4_3/0_1767711946895.json,3,4,PRICE,2346.147191,1368.248049,0.583189,2346.147191,OPTIMAL,361,true,true
problems/4_3/1_1767711946895.json,3,4,DISTANCE,975.154071,386.768928,0.396623,975.154071,OPTIMAL,56,true,true
problems/4_3/1_1767711946895.json,3,4,PRICE,2084.707225,571.110458,0.273952,2084.707225,OPTIMAL,424,true,true
problems/4_3/2_1767711946895.json,3,4,DISTANCE,2016.856491,1436.249558,0.712123,2016.856491,OPTIMAL,32,true,true
problems/4_3/2_1767711946895.json,3,4,PRICE,2915.991799,1951.188477,0.669134,2915.991799,OPTIMAL,22,true,true
problems/4_3/3_1767711946895.json,3,4,DISTANCE,1359.715040,1295.304886,0.952630,1359.715040,OPTIMAL,24,true,true
problems/4_3/3_1767711946895.json,3,4,PRICE,3337.777918,2267.491901,0.679342,3337.777918,OPTIMAL,427,true,true
problems/4_3/4_1767711946895.json,3,4,DISTANCE,768.839551,575.861714,0.749001,768.839551,OPTIMAL,36,true,true
problems/4_3/4_1767711946895.json,3,4,PRICE,1584.059879,1339.136209,0.845382,1584.059879,OPTIMAL,22,true,true
problems/4_3/5_1767711946895.json,3,4,DISTANCE,2900.798317,1796.270620,0.619233,2900.798317,OPTIMAL,223,true,true
problems/4_3/5_1767711946895.json,3,4,PRICE,3261.139248,2229.579701,0.683681,3261.139248,OPTIMAL,48,true,true
problems/4_3/6_1767711946895.json,3,4,DISTANCE,1418.723376,996.669742,0.702512,1418.723376,OPTIMAL,289,true,true
problems/4_3/6_1767711946895.json,3,4,PRICE,1845.162688,1374.918415,0.745148,1845.162688,OPTIMAL,73,true,true
problems/4_3/7_1767711946895.json,3,4,DISTANCE,871.916297,543.494412,0.623333,871.916297,OPTIMAL,20,true,true
problems/4_3/7_1767711946895.json,3,4,PRICE,1920.456617,1197.179480,0.623383,1920.456617,OPTIMAL,18,true,true
problems/4_3/8_1767711946895.json,3,4,DISTANCE,1774.791768,1393.687271,0.785268,1774.791768,OPTIMAL,48,true,true
problems/4_3/8_1767711946895.json,3,4,PRICE,3921.784586,2944.026869,0.750686,3921.784586,OPTIMAL,30,true,true
problems/4_3/9_1767711946895.json,3,4,DISTANCE,2770.721130,2158.542338,0.779054,2770.721130,OPTIMAL,52,true,true
problems/4_3/9_1767711946895.json,3,4,PRICE,5478.595353,4146.433869,0.756843,5478.595353,OPTIMAL,116,true,true
problems/4_4/0_1767711946895.json,4,4,DISTANCE,2301.369896,1661.277691,0.721865,2301.369896,OPTIMAL,1085,true,true
problems/4_4/0_1767711946895.json,4,4,PRICE,3242.313858,2467.178453,0.760931,3242.313858,OPTIMAL,118,true,true
problems/4_4/1_1767711946895.json,4,4,DISTANCE,1326.447134,752.199854,0.567079,1326.447134,OPTIMAL,215,true,true
problems/4_4/1_1767711946895.json,4,4,PRICE,2574.378111,1646.763693,0.639674,2574.378111,OPTIMAL,35,true,true
problems/4_4/2_1767711946895.json,4,4,DISTANCE,931.457417,659.508492,0.708039,931.457417,OPTIMAL,57,true,true
problems/4_4/2_1767711946895.json,4,4,PRICE,1216.971352,820.230301,0.673993,1216.971352,OPTIMAL,48,true,true
problems/4_4/3_1767711946895.json,4,4,DISTANCE,2210.167687,1914.528666,0.866237,2210.167687,OPTIMAL,215,true,true
problems/4_4/3_1767711946895.json,4,4,PRICE,3551.085321,2725.343142,0.767468,3551.085321,OPTIMAL,48,true,true
problems/4_4/4_1767711946895.json,4,4,DISTANCE,1252.033111,878.249740,0.701459,1252.033111,OPTIMAL,530,true,true
problems/4_4/4_1767711946895.json,4,4,PRICE,1320.954072,1145.355550,0.867067,1320.954072,OPTIMAL,84,true,true
problems/4_4/5_1767711946895.json,4,4,DISTANCE,1847.671033,1185.703618,0.641729,1847.671033,OPTIMAL,209,true,true
problems/4_4/5_1767711946895.json,4,4,PRICE,4131.501973,2464.863198,0.596602,4131.501973,OPTIMAL,192,true,true
problems/4_4/6_1767711946895.json,4,4,DISTANCE,2367.024651,1638.541828,0.692237,2367.024651,OPTIMAL,1886,true,true
problems/4_4/6_1767711946895.json,4,4,PRICE,2906.910953,1974.303938,0.679176,2906.910953,OPTIMAL,1445,true,true
problems/4_4/7_1767711946895.json,4,4,DISTANCE,2693.801150,2055.361038,0.762997,2693.801150,OPTIMAL,553,true,true
problems/4_4/7_1767711946895.json,4,4,PRICE,4565.184340,3566.360271,0.781208,4565.184340,OPTIMAL,238,true,true
problems/4_4/8_1767711946895.json,4,4,DISTANCE,906.891644,657.594818,0.725108,906.891644,OPTIMAL,125,true,true
problems/4_4/8_1767711946895.json,4,4,PRICE,1411.897825,1027.911961,0.728036,1411.897825,OPTIMAL,50,true,true
problems/4_4/9_1767711946895.json,4,4,DISTANCE,1317.574795,982.757400,0.745884,1317.574795,OPTIMAL,569,true,true
problems/4_4/9_1767711946895.json,4,4,PRICE,1755.493137,1527.869143,0.870336,1755.493137,OPTIMAL,105,true,true
problems/4_5/0_1767711946895.json,5,4,DISTANCE,4479.510636,2012.542651,0.449277,4479.510636,OPTIMAL,9132,true,true
problems/4_5/0_1767711946895.json,5,4,PRICE,6410.658201,3142.633917,0.490220,6410.658201,OPTIMAL,4138,true,true
problems/4_5/1_1767711946895.json,5,4,DISTANCE,1874.792949,1025.029073,0.546743,1874.792949,OPTIMAL,4910,true,true
problems/4_5/1_1767711946895.json,5,4,PRICE,2845.816643,1819.336549,0.639302,2845.816643,OPTIMAL,2055,true,true
problems/4_5/2_1767711946895.json,5,4,DISTANCE,2110.422376,1603.615297,0.759855,2110.422376,OPTIMAL,316,true,true
problems/4_5/2_1767711946895.json,5,4,PRICE,2575.959922,1878.206927,0.729129,2575.959922,OPTIMAL,364,true,true
problems/4_5/3_1767711946895.json,5,4,DISTANCE,2811.825146,1960.288416,0.697159,2811.825146,OPTIMAL,2331,true,true
problems/4_5/3_1767711946895.json,5,4,PRICE,3036.197402,2190.640134,0.721508,3036.197402,OPTIMAL,840,true,true
problems/4_5/4_1767711946895.json,5,4,DISTANCE,2538.758307,1838.821161,0.724299,2538.758307,OPTIMAL,1874,true,true
problems/4_5/4_1767711946895.json,5,4,PRICE,4531.204016,3098.231992,0.683755,4531.204016,OPTIMAL,1514,true,true
problems/4_5/5_1767711946895.json,5,4,DISTANCE,2713.694766,1868.202030,0.688435,2713.694766,OPTIMAL,1820,true,true
problems/4_5/5_1767711946895.json,5,4,PRICE,3465.645572,2331.282540,0.672683,3465.645572,OPTIMAL,1167,true,true
problems/4_5/6_1767711946895.json,5,4,DISTANCE,1473.438724,1104.286373,0.749462,1473.438724,OPTIMAL,1683,true,true
problems/4_5/6_1767711946895.json,5,4,PRICE,2526.419417,1725.228298,0.682875,2526.419417,OPTIMAL,1275,true,true
problems/4_5/7_1767711946895.json,5,4,DISTANCE,3491.073824,1791.776884,0.513245,3491.073824,OPTIMAL,3564,true,true
problems/4_5/7_1767711946895.json,5,4,PRICE,4802.620741,2423.405569,0.504601,4802.620741,OPTIMAL,1146,true,true
problems/4_5/8_1767711946895.json,5,4,DISTANCE,3869.403191,2197.847181,0.568007,3869.403191,OPTIMAL,2477,true,true
problems/4_5/8_1767711946895.json,5,4,PRICE,5247.809165,3034.491199,0.578240,5247.809165,OPTIMAL,1348,true,true
problems/4_5/9_1767711946895.json,5,4,DISTANCE,946.525363,558.921825,0.590499,946.525363,OPTIMAL,12173,true,true
problems/4_5/9_1767711946895.json,5,4,PRICE,1027.603909,631.300703,0.614342,1027.603909,OPTIMAL,6901,true,true
problems/4_6/0_1767711946895.json,6,4,DISTANCE,3953.545920,2173.704435,0.549811,3953.545920,OPTIMAL,4957,true,true
problems/4_6/0_1767711946895.json,6,4,PRICE,4598.966276,2776.302409,0.603680,4598.966276,OPTIMAL,728,true,true
problems/4_6/1_1767711946895.json,6,4,DISTANCE,3128.534215,2588.994406,0.827542,3128.534215,OPTIMAL,998,true,true
problems/4_6/1_1767711946895.json,6,4,PRICE,4387.118234,3848.606190,0.877252,4387.118234,OPTIMAL,141,true,true
problems/4_6/2_1767711946895.json,6,4,DISTANCE,3071.131180,2161.546342,0.703827,3071.131180,OPTIMAL,425,true,true
problems/4_6/2_1767711946895.json,6,4,PRICE,4681.193983,3037.258530,0.648821,4681.193983,OPTIMAL,489,true,true
problems/4_6/3_1767711946895.json,6,4,DISTANCE,3415.292826,1863.036567,0.545498,3415.292826,TIMEDOUT,60001,true,true
problems/4_6/3_1767711946895.json,6,4,PRICE,5493.726457,2941.225623,0.535379,5493.726457,OPTIMAL,50607,true,true
problems/4_6/4_1767711946895.json,6,4,DISTANCE,3366.156885,1909.848596,0.567368,3366.156885,OPTIMAL,2293,true,true
problems/4_6/4_1767711946895.json,6,4,PRICE,4964.538134,2654.260171,0.534644,4964.538134,OPTIMAL,3209,true,true
problems/4_6/5_1767711946895.json,6,4,DISTANCE,3004.219642,2133.619490,0.710208,3004.219642,OPTIMAL,8652,true,true
problems/4_6/5_1767711946895.json,6,4,PRICE,6138.469065,4484.630420,0.730578,6138.469065,OPTIMAL,6766,true,true
problems/4_6/6_1767711946895.json,6,4,DISTANCE,2517.059423,1525.373252,0.606014,2517.059423,OPTIMAL,8729,true,true
problems/4_6/6_1767711946895.json,6,4,PRICE,3233.463745,2229.855983,0.689618,3233.463745,OPTIMAL,5888,true,true
problems/4_6/7_1767711946895.json,6,4,DISTANCE,3038.268119,1771.937603,0.583206,3038.268119,TIMEDOUT,60002,true,true
problems/4_6/7_1767711946895.json,6,4,PRICE,3603.871189,2375.498557,0.659152,3603.871189,TIMEDOUT,60004,true,true
problems/4_6/8_1767711946895.json,6,4,DISTANCE,2143.899803,1425.398953,0.664863,2143.899803,OPTIMAL,771,true,true
problems/4_6/8_1767711946895.json,6,4,PRICE,3052.017392,2188.931638,0.717208,3052.017392,OPTIMAL,552,true,true
problems/4_6/9_1767711946895.json,6,4,DISTANCE,1753.935596,1155.312463,0.658697,1753.935596,OPTIMAL,1557,true,true
problems/4_6/9_1767711946895.json,6,4,PRICE,3279.163138,2313.580800,0.705540,3279.163138,OPTIMAL,943,true,true
problems/4_7/0_1767711946895.json,7,4,DISTANCE,2993.004447,1838.117695,0.614138,2993.004447,OPTIMAL,22240,true,true
problems/4_7/0_1767711946895.json,7,4,PRICE,3390.616482,2408.781808,0.710426,3390.616482,OPTIMAL,5664,true,true
problems/4_7/1_1767711946895.json,7,4,DISTANCE,2506.479076,2123.894808,0.847362,2506.479076,OPTIMAL,2805,true,true
problems/4_7/1_1767711946895.json,7,4,PRICE,4148.580782,3469.357089,0.836276,4148.580782,OPTIMAL,1310,true,true
problems/4_7/2_1767711946895.json,7,4,DISTANCE,1001.139592,790.063074,0.789164,1001.139592,OPTIMAL,15299,true,true
problems/4_7/2_1767711946895.json,7,4,PRICE,1640.957262,1123.660170,0.684759,1640.957262,OPTIMAL,12332,true,true
problems/4_7/3_1767711946895.json,7,4,DISTANCE,2953.507931,1951.750784,0.660825,2953.507931,TIMEDOUT,60004,true,true
problems/4_7/3_1767711946895.json,7,4,PRICE,4749.221148,3278.935792,0.690415,4955.522166,TIMEDOUT,60004,true,false
problems/4_7/4_1767711946895.json,7,4,DISTANCE,3028.972275,2015.899564,0.665539,3028.972275,OPTIMAL,5911,true,true
problems/4_7/4_1767711946895.json,7,4,PRICE,4892.579016,3425.667359,0.700176,4892.579016,OPTIMAL,377,true,true
problems/4_7/5_1767711946895.json,7,4,DISTANCE,2026.984138,1389.687763,0.685594,2026.984138,OPTIMAL,7282,true,true
problems/4_7/5_1767711946895.json,7,4,PRICE,2769.905417,1721.056946,0.621341,2769.905417,OPTIMAL,4299,true,true
problems/4_7/6_1767711946895.json,7,4,DISTANCE,1681.422433,1146.264608,0.681723,1681.422433,OPTIMAL,15023,true,true
problems/4_7/6_1767711946895.json,7,4,PRICE,3162.188890,2098.491328,0.663620,3162.188890,OPTIMAL,14317,true,true
problems/4_7/7_1767711946895.json,7,4,DISTANCE,2896.995992,1486.463643,0.513105,2896.995992,OPTIMAL,7783,true,true
problems/4_7/7_1767711946895.json,7,4,PRICE,4661.164162,2354.649982,0.505163,4661.164162,OPTIMAL,5937,true,true
problems/4_7/8_1767711946895.json,7,4,DISTANCE,1624.187923,1136.821972,0.699933,1624.187923,OPTIMAL,5541,true,true
problems/4_7/8_1767711946895.json,7,4,PRICE,3535.366907,1956.189395,0.553320,3535.366907,OPTIMAL,55736,true,true
problems/4_7/9_1767711946895.json,7,4,DISTANCE,2189.274886,1539.998630,0.703429,2189.274886,OPTIMAL,7554,true,true
problems/4_7/9_1767711946895.json,7,4,PRICE,3497.056294,2482.000231,0.709740,3497.056294,OPTIMAL,13666,true,true
problems/5_1/0_1767711946895.json,1,5,DISTANCE,234.375866,234.375866,1.000000,234.375866,OPTIMAL,6,true,true
problems/5_1/0_1767711946895.json,1,5,PRICE,468.381601,347.757648,0.742467,468.381601,OPTIMAL,0,true,true
problems/5_1/1_1767711946895.json,1,5,DISTANCE,446.933578,326.922649,0.731479,446.933578,OPTIMAL,0,true,true
problems/5_1/1_1767711946895.json,1,5,PRICE,883.614442,618.246364,0.699679,883.614442,OPTIMAL,2,true,true
problems/5_1/2_1767711946895.json,1,5,DISTANCE,1020.699169,741.667395,0.726627,1020.699169,OPTIMAL,0,true,true
problems/5_1/2_1767711946895.json,1,5,PRICE,1916.289097,1327.680554,0.692839,1916.289097,OPTIMAL,0,true,true
problems/5_1/3_1767711946895.json,1,5,DISTANCE,981.458716,969.176775,0.987486,981.458716,OPTIMAL,0,true,true
problems/5_1/3_1767711946895.json,1,5,PRICE,2499.521628,2353.912879,0.941745,2499.521628,OPTIMAL,1,true,true
problems/5_1/4_1767711946895.json,1,5,DISTANCE,504.921231,459.400645,0.909846,504.921231,OPTIMAL,0,true,true
problems/5_1/4_1767711946895.json,1,5,PRICE,911.658617,811.069202,0.889663,911.658617,OPTIMAL,0,true,true
problems/5_1/5_1767711946895.json,1,5,DISTANCE,443.132523,183.036832,0.413052,443.132523,OPTIMAL,0,true,true
problems/5_1/5_1767711946895.json,1,5,PRICE,877.804412,219.044343,0.249537,877.804412,OPTIMAL,1,true,true
problems/5_1/6_1767711946895.json,1,5,DISTANCE,205.751651,205.751651,1.000000,205.751651,OPTIMAL,0,true,true
problems/5_1/6_1767711946895.json,1,5,PRICE,411.847208,378.683226,0.919475,411.847208,OPTIMAL,0,true,true
problems/5_1/7_1767711946895.json,1,5,DISTANCE,865.272145,648.291742,0.749234,865.272145,OPTIMAL,6,true,true
problems/5_1/7_1767711946895.json,1,5,PRICE,1161.161636,1161.161636,1.000000,1161.161636,OPTIMAL,0,true,true
problems/5_1/8_1767711946895.json,1,5,DISTANCE,706.114896,313.182011,0.443528,706.114896,OPTIMAL,6,true,true
problems/5_1/8_1767711946895.json,1,5,PRICE,1000.254711,400.813633,0.400712,1000.254711,OPTIMAL,6,true,true
problems/5_1/9_1767711946895.json,1,5,DISTANCE,397.301674,289.001101,0.727410,397.301674,OPTIMAL,0,true,true
problems/5_1/9_1767711946895.json,1,5,PRICE,833.385608,512.576380,0.615053,833.385608,OPTIMAL,0,true,true
problems/5_2/0_1767711946895.json,2,5,DISTANCE,895.955830,585.410810,0.653392,895.955830,OPTIMAL,18,true,true
problems/5_2/0_1767711946895.json,2,5,PRICE,1163.484317,776.885018,0.667723,1163.484317,OPTIMAL,11,true,true
problems/5_2/1_1767711946895.json,2,5,DISTANCE,350.311269,93.287993,0.266300,350.311269,OPTIMAL,12,true,true
problems/5_2/1_1767711946895.json,2,5,PRICE,673.010475,159.257018,0.236634,673.010475,OPTIMAL,41,true,true
problems/5_2/2_1767711946895.json,2,5,DISTANCE,163.323653,88.074631,0.539264,163.323653,OPTIMAL,17,true,true
problems/5_2/2_1767711946895.json,2,5,PRICE,208.805984,126.231316,0.604539,208.805984,OPTIMAL,13,true,true
problems/5_2/3_1767711946895.json,2,5,DISTANCE,1668.237789,1355.397069,0.812472,1668.237789,OPTIMAL,20,true,true
problems/5_2/3_1767711946895.json,2,5,PRICE,1935.023727,1476.707927,0.763147,1935.023727,OPTIMAL,13,true,true
problems/5_2/4_1767711946895.json,2,5,DISTANCE,1141.867233,1028.680077,0.900875,1141.867233,OPTIMAL,14,true,true
problems/5_2/4_1767711946895.json,2,5,PRICE,2403.376277,1636.482133,0.680910,2403.376277,OPTIMAL,20,true,true
problems/5_2/5_1767711946895.json,2,5,DISTANCE,965.190974,631.604983,0.654383,965.190974,OPTIMAL,247,true,true
problems/5_2/5_1767711946895.json,2,5,PRICE,1195.933120,868.675485,0.726358,1195.933120,OPTIMAL,17,true,true
problems/5_2/6_1767711946895.json,2,5,DISTANCE,782.221233,537.536861,0.687193,782.221233,OPTIMAL,33,true,true
problems/5_2/6_1767711946895.json,2,5,PRICE,1435.811441,1014.543789,0.706600,1435.811441,OPTIMAL,35,true,true
problems/5_2/7_1767711946895.json,2,5,DISTANCE,899.593241,846.243920,0.940696,899.593241,OPTIMAL,8,true,true
problems/5_2/7_1767711946895.json,2,5,PRICE,1114.180063,1019.850775,0.915337,1114.180063,OPTIMAL,12,true,true
problems/5_2/8_1767711946895.json,2,5,DISTANCE,858.180959,636.101115,0.741220,858.180959,OPTIMAL,28,true,true
problems/5_2/8_1767711946895.json,2,5,PRICE,1235.858108,899.410165,0.727762,1235.858108,OPTIMAL,29,true,true
problems/5_2/9_1767711946895.json,2,5,DISTANCE,927.593138,570.880640,0.615443,927.593138,OPTIMAL,62,true,true
problems/5_2/9_1767711946895.json,2,5,PRICE,1424.059727,798.300587,0.560581,1424.059727,OPTIMAL,13,true,true
problems/5_3/0_1767711946895.json,3,5,DISTANCE,1556.128526,954.365939,0.613295,1556.128526,OPTIMAL,35,true,true
problems/5_3/0_1767711946895.json,3,5,PRICE,3161.061480,1423.880160,0.450444,3161.061480,OPTIMAL,74,true,true
problems/5_3/1_1767711946895.json,3,5,DISTANCE,1518.317851,1188.624933,0.782856,1518.317851,OPTIMAL,32,true,true
problems/5_3/1_1767711946895.json,3,5,PRICE,2904.757276,1983.234924,0.682754,2904.757276,OPTIMAL,151,true,true
problems/5_3/2_1767711946895.json,3,5,DISTANCE,1323.627983,985.788544,0.744763,1323.627983,OPTIMAL,49,true,true
problems/5_3/2_1767711946895.json,3,5,PRICE,1492.608381,1073.371451,0.719125,1492.608381,OPTIMAL,29,true,true
problems/5_3/3_1767711946895.json,3,5,DISTANCE,858.980848,742.231655,0.864084,858.980848,OPTIMAL,71,true,true
problems/5_3/3_1767711946895.json,3,5,PRICE,1797.191543,1537.758826,0.855645,1797.191543,OPTIMAL,72,true,true
problems/5_3/4_1767711946895.json,3,5,DISTANCE,1053.983786,756.850516,0.718086,1053.983786,OPTIMAL,31,true,true
problems/5_3/4_1767711946895.json,3,5,PRICE,1440.247906,1019.097340,0.707585,1440.247906,OPTIMAL,27,true,true
problems/5_3/5_1767711946895.json,3,5,DISTANCE,1413.580832,1131.215354,0.800248,1413.580832,OPTIMAL,844,true,true
problems/5_3/5_1767711946895.json,3,5,PRICE,2407.974844,1811.477201,0.752282,2407.974844,OPTIMAL,285,true,true
problems/5_3/6_1767711946895.json,3,5,DISTANCE,1079.529274,791.836736,0.733502,1079.529274,OPTIMAL,150,true,true
problems/5_3/6_1767711946895.json,3,5,PRICE,2317.366717,1646.745106,0.710610,2317.366717,OPTIMAL,170,true,true
problems/5_3/7_1767711946895.json,3,5,DISTANCE,1655.958045,1587.634524,0.958741,1655.958045,OPTIMAL,19,true,true
problems/5_3/7_1767711946895.json,3,5,PRICE,2074.942323,2006.920089,0.967217,2074.942323,OPTIMAL,26,true,true
problems/5_3/8_1767711946895.json,3,5,DISTANCE,961.127605,532.515540,0.554053,961.127605,OPTIMAL,96,true,true
problems/5_3/8_1767711946895.json,3,5,PRICE,2113.761097,1172.920477,0.554897,2113.761097,OPTIMAL,84,true,true
problems/5_3/9_1767711946895.json,3,5,DISTANCE,1602.765417,1029.623417,0.642404,1602.765417,OPTIMAL,555,true,true
problems/5_3/9_1767711946895.json,3,5,PRICE,2897.599415,1856.408546,0.640671,2897.599415,OPTIMAL,341,true,true
problems/5_4/0_1767711946895.json,4,5,DISTANCE,2508.808651,2149.806280,0.856903,2508.808651,OPTIMAL,100,true,true
problems/5_4/0_1767711946895.json,4,5,PRICE,3404.494155,2666.787394,0.783314,3404.494155,OPTIMAL,98,true,true
problems/5_4/1_1767711946895.json,4,5,DISTANCE,1410.385545,896.582656,0.635700,1410.385545,OPTIMAL,1381,true,true
problems/5_4/1_1767711946895.json,4,5,PRICE,1521.053226,1002.849349,0.659312,1521.053226,OPTIMAL,601,true,true
problems/5_4/2_1767711946895.json,4,5,DISTANCE,1393.523507,1072.390828,0.769553,1393.523507,OPTIMAL,98,true,true
problems/5_4/2_1767711946895.json,4,5,PRICE,2339.793032,1600.602432,0.684079,2339.793032,OPTIMAL,185,true,true
problems/5_4/3_1767711946895.json,4,5,DISTANCE,1555.930626,1062.696698,0.682997,1555.930626,OPTIMAL,85,true,true
problems/5_4/3_1767711946895.json,4,5,PRICE,1964.705887,1443.151343,0.734538,1964.705887,OPTIMAL,178,true,true
problems/5_4/4_1767711946895.json,4,5,DISTANCE,1766.045634,1427.280125,0.808179,1766.045634,OPTIMAL,163,true,true
problems/5_4/4_1767711946895.json,4,5,PRICE,2762.740181,1871.799866,0.677516,2762.740181,OPTIMAL,749,true,true
problems/5_4/5_1767711946895.json,4,5,DISTANCE,1559.006617,1149.529097,0.737347,1559.006617,OPTIMAL,1570,true,true
problems/5_4/5_1767711946895.json,4,5,PRICE,2411.803067,1829.781482,0.758678,2411.803067,OPTIMAL,772,true,true
problems/5_4/6_1767711946895.json,4,5,DISTANCE,1807.237083,1270.186550,0.702833,1807.237083,OPTIMAL,487,true,true
problems/5_4/6_1767711946895.json,4,5,PRICE,4174.871642,2709.917364,0.649102,4174.871642,OPTIMAL,1152,true,true
problems/5_4/7_1767711946895.json,4,5,DISTANCE,2672.279986,1634.122555,0.611509,2672.279986,OPTIMAL,3213,true,true
problems/5_4/7_1767711946895.json,4,5,PRICE,2834.908484,1910.111994,0.673783,2834.908484,OPTIMAL,693,true,true
problems/5_4/8_1767711946895.json,4,5,DISTANCE,2020.815598,1908.210721,0.944278,2020.815598,OPTIMAL,59,true,true
problems/5_4/8_1767711946895.json,4,5,PRICE,2932.555932,2659.201399,0.906786,2932.555932,OPTIMAL,48,true,true
problems/5_4/9_1767711946895.json,4,5,DISTANCE,1855.485257,1784.998124,0.962011,1855.485257,OPTIMAL,50,true,true
problems/5_4/9_1767711946895.json,4,5,PRICE,3619.728564,3276.696541,0.905233,3619.728564,OPTIMAL,32,true,true
problems/5_5/0_1767711946895.json,5,5,DISTANCE,1891.952411,1313.082308,0.694036,1891.952411,OPTIMAL,3375,true,true
problems/5_5/0_1767711946895.json,5,5,PRICE,2067.935159,1668.147911,0.806673,2067.935159,OPTIMAL,214,true,true
problems/5_5/1_1767711946895.json,5,5,DISTANCE,1041.166611,608.230479,0.584182,1041.166611,OPTIMAL,477,true,true
problems/5_5/1_1767711946895.json,5,5,PRICE,1227.670721,724.777925,0.590368,1227.670721,OPTIMAL,575,true,true
problems/5_5/2_1767711946895.json,5,5,DISTANCE,2065.213093,1336.664472,0.647228,2065.213093,OPTIMAL,7699,true,true
problems/5_5/2_1767711946895.json,5,5,PRICE,3321.561679,2125.297209,0.639849,3321.561679,OPTIMAL,5646,true,true
